    pmRA(mas/yr)      pmDec      errpmRA      errpmDec      Distance(kpc)      PositionAngle(°)  
      0.65543831     -0.93419777     0.227083    0.0179771      0.99574214      -169.98787
      0.62773530     -0.91308257     0.101571     0.112758      0.99226557      -177.80221
      0.61987478     -0.89331894    0.0720700    0.0438178       1.1468427      -179.26400
      0.64757187     -0.89472192     0.105942    0.0151194       1.0144921       179.48116
      0.63179596     -0.91236949     0.114828     0.138303       1.2146629       177.08367
      0.67078268     -0.90820777   0.00524266    0.0360113       1.1083482       176.62362
      0.62628828     -0.87954448    0.0790048   0.00253297      0.77781529      -168.24126
      0.61951222     -0.91798230     0.229009    0.0135758      0.83991377       178.68242
      0.65954699     -0.89588553     0.102708    0.0437985      0.70387028       146.20989
      0.70255179     -0.88437255    0.0676692    0.0607311       1.1487553       153.74530
      0.66274824     -0.92390284    0.0932752     0.119525      0.99326606       159.52809
      0.63234569     -0.88518520     0.163295    0.0679307      0.76985571       166.37598
      0.66513594     -0.87599624   0.00610732    0.0326888      0.92276262       166.79902
      0.62760465     -0.97547400   0.00113077    0.0569271      0.70483231       178.26677
      0.65176286     -0.91243183     0.155261     0.178460      0.75664685       173.58915
      0.63949100     -0.90593771    0.0554261    0.0932764      0.65511601       158.19265
      0.66532319     -0.92338969     0.295755    0.0390585      0.73038638       174.94395
      0.63984724     -0.92737271     0.124480     0.162360      0.51878847       145.37701
      0.70509700     -0.93118633     0.110521     0.117786      0.63809253       122.73004
      0.67877907     -0.89904516     0.154561    0.0522704      0.51989494       143.90304
      0.68717132     -0.93625339     0.126935    0.0396758      0.70995264       146.02926
      0.68957054     -0.86848628     0.370343    0.0999868      0.83952432       133.54428
      0.70837850     -0.86187244     0.167713    0.0148266       1.0856871       137.35280
      0.69697053     -0.89713560    0.0541636     0.207715       1.2411059       149.17200
      0.64498400     -0.87107619     0.153430    0.0126171      0.89742156       142.70885
      0.67756302     -0.84523348     0.142920     0.159660      0.70894912       130.78216
      0.66409558     -0.83697349    0.0471702    0.0143193      0.62502668       131.95906
      0.68672604     -0.88493709     0.281427    0.0506107      0.89894402       122.18141
      0.71070254     -0.94169245     0.121444    0.0418024       1.0273987       121.23910
      0.74982873     -0.86768404    0.0837596    0.0611773       1.0938263       124.89215
      0.70789546     -0.86343145    0.0557395    0.0138627      0.99436837       132.11950
      0.70774847     -0.85559660     0.132278     0.158512      0.96809923       104.78933
      0.67716714     -0.91865916    0.0940780    0.0670765      0.64336091       93.217988
      0.70162171     -0.90299084     0.267843    0.0949615      0.67597742       95.566807
      0.71253997     -0.89161942    0.0612770    0.0681984      0.73919113       83.992798
      0.71235180     -0.88897668    0.0649606   0.00672320       1.1169587       102.33443
      0.65787376     -0.90287395     0.361516     0.210031      0.85190819       111.84165
      0.65578459     -0.93437063     0.130224    0.0709996      0.70020560       108.01165
      0.64208372     -0.86680573     0.103884     0.237042      0.65402179       105.87010
      0.70629743     -0.84061784     0.161256   0.00511681      0.76338229       125.34418
      0.65152293     -0.91920199    0.0682628     0.131774      0.30686498       128.33188
      0.67787589     -0.90500876    0.0275720     0.209809      0.43076064       105.58834
      0.67198872     -0.92148495     0.182676    0.0481617      0.42917385       98.064537
      0.66053746     -0.89674850     0.182569    0.0469659      0.31473954       54.074785
      0.67609706     -0.85320199     0.155725    0.0181656      0.60101211       68.098853
      0.67963262     -0.86495945    0.0775195   0.00227060      0.71222190       112.39222
      0.68469395     -0.86230784     0.300720     0.130978      0.66689394       88.298285
      0.67831795     -0.89858160    0.0455370     0.112015      0.92542269       101.27310
      0.68220185     -0.91994755    0.0720055    0.0517069      0.90922126       75.116565
      0.65206152     -0.89024886    0.0199888    0.0696952      0.74709656       74.059975
      0.72509854     -0.90036703     0.132653     0.174806      0.76459227       55.732599
      0.64982709     -0.92284038     0.139599    0.0236084      0.69086201       29.505410
      0.64009715     -0.89654935     0.166618    0.0761353      0.59072800       50.261700
      0.65862144     -0.93615156    0.0238300    0.0587686      0.35333107       30.201681
      0.62251726     -0.91841508    0.0920569    0.0690549      0.45068875      -2.4087573
      0.63892886     -0.85835356    0.0449344    0.0459552      0.32786257       1.0136648
      0.65308359     -0.91899697     0.258256     0.197468      0.45409121       46.902636
      0.64613794     -0.90717820    0.0306227    0.0937835      0.55671792       13.412268
      0.66614922     -0.90606322     0.193089     0.104044      0.13107127      -25.826717
      0.63795419     -0.93536956     0.121167    0.0247263      0.35439748      -1.7416688
      0.63266053     -0.93487388     0.188876     0.134857      0.65661605       12.812606
      0.63092243     -0.88055677     0.102597     0.104190      0.76163264       4.1227857
      0.65729487     -0.95327963     0.257966     0.354613      0.71626097       14.477975
      0.64495997     -0.87203536     0.102635     0.180307      0.80089344       26.137224
      0.65275148     -0.92240844     0.292054    0.0381902       1.0981916       6.5433771
      0.64545618     -0.91250424    0.0974348     0.172413      0.86341136      -5.4033532
      0.61157038     -0.90402426     0.131014    0.0975565      0.84174064      -7.7707722
      0.64900125     -0.91416706    0.0237596    0.0496727      0.95836309      -9.8086614
      0.68866579     -0.92164646     0.163403     0.142842      0.76934807      -2.8943791
      0.65115975     -0.94402817     0.229478    0.0984219      0.62423635       9.5322906
      0.67659982     -0.89150991    0.0989260    0.0160337      0.70854128       18.835629
      0.64392957     -0.94588592    0.0705867    0.0883138      0.47696683       13.192007
      0.67858542     -0.93694727    0.0446488     0.135032      0.45290546      -4.0057094
      0.67915509     -0.90632547     0.133936    0.0513509      0.49137406      -2.2624689
      0.58460737     -0.90910645    0.0481928    0.0327249      0.49427472       8.2249755
      0.68586846     -0.95299418    0.0755919     0.144028      0.42349794      -20.521430
      0.63568479     -0.94083243   0.00783006   0.00197578      0.53638352      -38.191987
      0.62532059     -0.95340462     0.148634     0.107188      0.72641844      -49.938873
      0.63710074     -0.99307471    0.0943960    0.0520467      0.32579612      -127.67776
      0.67821659     -0.95397775    0.0373871    0.0612789      0.28832481      -83.842799
      0.66856040     -0.90765426    0.0410123    0.0523695      0.30914795       127.41967
      0.67673490     -0.92227716    0.0521056     0.129096      0.52701616       116.57053
      0.71947777     -0.91759216    0.0971181    0.0124403      0.53680163       108.77527
      0.67439214     -0.93491908    0.0219850     0.227430      0.61280574       125.81572
      0.67251297     -0.91935960     0.150354     0.145666      0.70970093       118.08532
      0.69034771     -0.89484740     0.214712    0.0937323      0.60294641       111.71284
      0.69722776     -0.89817249     0.115839     0.262083      0.41558991       73.583851
      0.67479500     -0.93602616    0.0834283    0.0486618      0.74275909       90.592048
      0.70410966     -0.88406813    0.0585561    0.0124501      0.30952364       56.900339
      0.67848608     -0.88662354    0.0853546     0.104726      0.33103191       56.914501
      0.66500184     -0.91772908    0.0901485    0.0369164     0.011707633      -32.435490
      0.66232158     -0.90464631     0.187275    0.0480751      0.53676158      -165.85925
      0.69176921     -0.90027138    0.0105364    0.0250848      0.29299474      -172.59615
      0.64071274     -0.94529218    0.0505580    0.0653374      0.33609471      -153.97523
      0.66577695     -0.91805762     0.149909    0.0289998      0.26582374       161.65129
      0.61250633     -0.95575382    0.0899104    0.0928423      0.55686548      -117.88293
      0.62403695     -0.95181938     0.136836    0.0114880      0.55527876      -133.96760
      0.62479539     -0.90031096    0.0801983     0.204331      0.56765611      -118.69776
      0.61263343     -0.92701215    0.0997283     0.135355      0.73306853      -126.92891
      0.64359508     -0.89038219    0.0405117     0.128073      0.72035263      -153.17857
      0.63307000     -0.97192079    0.0223571     0.112348      0.90392962      -168.45007
      0.69688979     -0.96525522    0.0983807     0.223455      0.39417086      -109.88225
      0.67376455     -0.93519498     0.388468     0.166051      0.37464757      -120.29308
      0.64053506     -0.99353023    0.0456846    0.0468257      0.60781163      -109.36461
      0.62286075     -0.98372925    0.0981024     0.212518       1.1999476      -69.240827
      0.61503781     -0.94318813    0.0720339     0.383213      0.80373621      -63.421434
      0.63566768     -0.92726449     0.228876    0.0783528      0.88263243      -57.346310
      0.65597345     -0.91871102     0.179643    0.0219902      0.88233854      -40.959828
      0.64171356     -0.99063390     0.155000     0.156488      0.40772260      -47.982154
      0.64383613     -0.90651472    0.0419986     0.166124      0.50130332      -53.465212
      0.62097701     -0.94848234     0.134461     0.115993      0.63679316      -64.110363
